Date,Open,High,Low,Close,Adj Close,Volume
2003-09-12,2.5613599999999996,2.60245,2.4312400000000003,2.4483599999999996,1.254551,1402373605.0
2003-09-15,2.4243900000000003,2.48603,2.4175400000000002,2.4826,1.272096,280014556.0
2003-09-16,2.51685,2.5237,2.45863,2.49288,1.277364,180833417.0
2003-09-17,2.49288,2.49973,2.4517900000000004,2.4620599999999997,1.261572,106673734.0
2003-09-18,2.4517900000000004,2.51685,2.4517900000000004,2.48945,1.275606,144076560.0
2003-09-19,2.49973,2.51342,2.45863,2.48603,1.273854,93557104.0
2003-09-22,2.48945,2.4963,2.45863,2.4689099999999997,1.265081,66070473.0
2003-09-23,2.46548,2.52712,2.45863,2.51685,1.2896459999999998,210335005.0
2003-09-24,2.51685,2.5305400000000002,2.49973,2.50315,1.282626,103352074.0
2003-09-25,2.50315,2.51342,2.4757599999999997,2.47918,1.2703440000000001,70732802.0
2003-09-26,2.47918,2.49288,2.4620599999999997,2.4689099999999997,1.265081,72246915.0
2003-09-29,2.4620599999999997,2.47233,2.4483599999999996,2.45863,1.259814,70546337.0
2003-09-30,2.4552099999999997,2.50315,2.4175400000000002,2.4757599999999997,1.268591,109844018.0
2003-10-01,2.4552099999999997,2.50315,2.4175400000000002,2.4757599999999997,1.268591,0.0
2003-10-02,2.4552099999999997,2.50315,2.4175400000000002,2.4757599999999997,1.268591,0.0
2003-10-03,2.4552099999999997,2.50315,2.4175400000000002,2.4757599999999997,1.268591,0.0
2003-10-06,2.4552099999999997,2.50315,2.4175400000000002,2.4757599999999997,1.268591,0.0
2003-10-07,2.4552099999999997,2.50315,2.4175400000000002,2.4757599999999997,1.268591,0.0
2003-10-08,2.4620599999999997,2.48603,2.4552099999999997,2.46548,1.263324,29667757.0
2003-10-09,2.46548,2.48603,2.4483599999999996,2.4517900000000004,1.2563090000000001,33693506.0
2003-10-10,2.4483599999999996,2.52027,2.42782,2.4963,1.279116,144282399.0
2003-10-13,2.49973,2.51,2.4757599999999997,2.4826,1.272096,58216325.0
2003-10-14,2.47918,2.49288,2.4483599999999996,2.4620599999999997,1.261572,45874322.0
2003-10-15,2.4620599999999997,2.49973,2.4449400000000003,2.45863,1.259814,50595679.0
2003-10-16,2.45863,2.45863,2.45863,2.45863,1.259814,0.0
2003-10-17,2.4449400000000003,2.4757599999999997,2.42782,2.4517900000000004,1.2563090000000001,43993224.0
2003-10-20,2.4517900000000004,2.46548,2.4243900000000003,2.4312400000000003,1.2457790000000002,56777156.0
2003-10-21,2.4243900000000003,2.4380900000000003,2.36618,2.39015,1.224725,111617082.0
2003-10-22,2.3833,2.4620599999999997,2.37303,2.4380900000000003,1.2492889999999999,123023777.0
2003-10-23,2.4380900000000003,2.46548,2.41412,2.42097,1.240517,79579777.0
2003-10-24,2.42097,2.4312400000000003,2.39357,2.397,1.228235,54699476.0
2003-10-27,2.40042,2.41412,2.3696,2.3833,1.221215,34704404.0
2003-10-28,2.37645,2.4312400000000003,2.37303,2.42782,1.244027,57551029.0
2003-10-29,2.4380900000000003,2.46548,2.40042,2.4552099999999997,1.258062,128899884.0
2003-10-30,2.4552099999999997,2.4552099999999997,2.42097,2.4312400000000003,1.2457790000000002,50399352.0
2003-10-31,2.42782,2.4689099999999997,2.4243900000000003,2.4552099999999997,1.258062,76848875.0
2003-11-03,2.4620599999999997,2.4826,2.4449400000000003,2.47233,1.266834,91951194.0
2003-11-04,2.39015,2.4620599999999997,2.36618,2.40727,1.438951,193943438.0
2003-11-05,2.40727,2.43466,2.40385,2.41412,1.4430450000000001,91657780.0
2003-11-06,2.41412,2.42782,2.37303,2.3833,1.424623,89511993.0
2003-11-07,2.37988,2.38672,2.32166,2.3285099999999996,1.391872,104501456.0
2003-11-10,2.29427,2.3285099999999996,2.2703,2.30797,1.379594,67269200.0
2003-11-11,2.30797,2.32166,2.28057,2.2976900000000002,1.373449,44317254.0
2003-11-12,2.28742,2.29084,2.1915400000000003,2.19496,1.312042,88929828.0
2003-11-13,2.1915400000000003,2.2120900000000003,2.17442,2.1983900000000003,1.314092,48315055.0
